id,name,state,lat,lon,elevation,from,until
13898,Wehnde,Thüringen,51.4667,10.3,286,19540101,19770731
13900,Soden Bad-Salmünster (Kläranlage),Hessen,50.2688,9.358,145,19950101,20260801
13901,Haltern (Wasserwerk),Nordrhein-Westfalen,51.7343,7.1998,41,19790201,20260801
13904,Nordseeboje 2,Hamburg,55,6.3333,3,20080928,20081230
13923,Zwickau-Stadt,Sachsen,50.7114,12.499,268,18631203,19641231
13932,Rotthalmünster (Landwirtschaftsamt),Bayern,48.3617,13.1938,388,19870521,20260801
13952,Arnsberg-Müschede,Nordrhein-Westfalen,51.4089,8.0094,278,20090201,20260801
13965,Balingen-Bronnhaupten,Baden-Württemberg,48.2639,8.8134,619,20081201,20260801
14003,Kaufbeuren (Flugplatz),Bayern,47.8619,10.6144,728,19741001,19800930
14138,Falkenberg (Grenzschichtmessfeld),Brandenburg,52.1655,14.1224,73,20090914,20260801
14311,Hersdorf-Weißenseifen,Rheinland-Pfalz,50.15,6.5527,530,19610101,20051231
15000,Aachen-Orsbach,Nordrhein-Westfalen,50.7983,6.0244,231,20110401,20260801
15044,Neuwied-Feldkirchen-Hüllenberg,Rheinland-Pfalz,50.4517,7.4058,199,20111001,20260801
15120,Haaren,Nordrhein-Westfalen,51.5572,8.7019,379,20120301,20260801
15122,Ergersheim-Neuherberg,Bayern,49.52,10.2854,380,20120401,20260801
15189,Sukow-Levitzow,Mecklenburg-Vorpommern,53.8281,12.5936,12,20130501,20260801
15190,Xanten (Wasserwerk),Nordrhein-Westfalen,51.6802,6.4349,18,20180701,20260801
15194,Börßum-Achim,Niedersachsen,52.0688,10.6245,129,20240401,20260801
15200,Wuppertal,Nordrhein-Westfalen,51.2531,7.2157,327,20130601,20260801
15207,Schauenburg-Elgershausen,Hessen,51.2835,9.359,317,20131101,20260801
15214,Halblech-Bayerniederhofen,Bayern,47.6248,10.8075,808,20131101,20260801
15444,Ulm-Mähringen,Baden-Württemberg,48.4418,9.9216,593,20140901,20260801
15520,Frasdorf-Greimelberg,Bayern,47.819,12.2956,656,20150901,20260801
15526,Hamburg (Deutsche Seewarte),Hamburg,53.5467,9.9716,29,18910101,19351231
15547,Heilbronn/Neckar,Baden-Württemberg,49.1259,9.1428,214,20161001,20260801
15555,Kaufbeuren-Oberbeuren,Bayern,47.8761,10.5849,815,20160501,20260801
15801,Hinterschmiding-Sonndorf,Bayern,48.8257,13.5922,718,20201001,20260801
15813,Lingen-Baccum,Niedersachsen,52.5126,7.4131,40,20220301,20260801
15911,Großpostwitz-Denkwitz,Sachsen,51.1347,14.4344,279,20210601,20260801
15926,Fronberg (Schwandorf),Bayern,49.341,12.133,370,19510101,19551020
15951,Pirmasens (Kläranlage),Rheinland-Pfalz,49.2121,7.5882,280,19760401,20040831
15963,St. Tönis,Nordrhein-Westfalen,51.3258,6.5089,40,19540101,20041130
15964,Krefeld-Mitte,Nordrhein-Westfalen,51.33,6.56,45,18870701,19550710
15965,Brückenau  Bad (Elisabethenhof),Bayern,50.3102,9.7838,350,19690501,19840831
15976,Ober-Olm/Bellem,Rheinland-Pfalz,49.9529,8.2107,216,20200402,20260801
15978,Sembach,Rheinland-Pfalz,49.5044,7.8618,316,20200402,20260801
15979,Sargenroth,Rheinland-Pfalz,49.9311,7.5153,426,19480101,19790331
16085,Leherheide,Bremen,53.5874,8.6011,8,19600701,19611231
19087,Freyung vorm Wald,Bayern,48.8049,13.5528,645,19570501,19951130
19171,Hasenkrug-Hardebek,Schleswig-Holstein,54.0039,9.8555,13,20200901,20260801
19172,Wacken,Schleswig-Holstein,54.0246,9.388,48,20200901,20260801
19207,Gülzow-Prüzen,Mecklenburg-Vorpommern,53.8178,12.0645,16,20230401,20260801
19243,Föhr,Schleswig-Holstein,54.6831,8.4721,8,20240101,20260801
19318,Schmalkalden,Thüringen,50.718,10.431,292,19461101,19781231
19364,Schmiedefeld/Rennsteig,Thüringen,50.6167,10.8167,720,19371201,19771231
19378,Finsterbergen,Thüringen,50.8333,10.5833,505,19580101,19771231
19406,Sulza  Bad,Thüringen,51.0833,11.6333,132,19450301,19610930
19433,Liebenstein  Bad,Thüringen,50.8188,10.3443,316,19380401,19611231
19510,Lucka,Thüringen,51.1,12.33,159,19500101,19710106
19576,Reinheim-Hundertmorgen,Hessen,49.8044,8.8582,249,20230901,20230908
19579,Bonndorf,Baden-Württemberg,47.8194,8.3348,875,19710101,20051031
19580,Urach  Bad/Erms,Baden-Württemberg,48.4951,9.4003,471,19750101,20051231
19581,Enzklösterle/Schwarzwald,Baden-Württemberg,48.6671,8.47,600,19740601,20050331
19582,Königsfeld,Baden-Württemberg,48.1419,8.4255,754,19510101,20010831
19607,Cämmerswalde-Rauschenbach,Sachsen,50.6952,13.4972,615,19720501,20010430
19617,Burghaslach,Bayern,49.7391,10.6039,310,19410101,20061231
19631,Salzungen,Thüringen,50.8083,10.2294,268,18810601,19691231
19647,Eberbach/Neckar,Baden-Württemberg,49.4547,8.9794,178,19510101,20051031
19774,Nordhausen (Umspannwerk),Thüringen,51.4814,10.8057,174,19710819,19940228
19781,Ingolstadt,Bayern,48.7429,11.4233,367,19410101,19531231
19794,Amberg (Mariahilfberg),Bayern,49.4415,11.8529,370,19470101,19541231
19831,Nagold/Nagold,Baden-Württemberg,48.5957,8.729,430,19490101,19950331
19856,Schönau am Königssee,Bayern,47.6134,12.9819,625,20240801,20260801
19911,Gerstungen/Thüringen,Thüringen,50.9625,10.0663,215,19631101,19860930
19940,Stendal/Altmark,Sachsen-Anhalt,52.6069,11.88,31,19370701,19800731
19985,Weissach/Strudelbach,Baden-Württemberg,48.8457,8.9073,455,19810101,20031231
19989,Wiesbaden (Südost),Hessen,50.0681,8.2603,147,19360101,20120630
20007,Chemnitz-Altendorf,Sachsen,50.8422,12.877,332,18820101,19151231
20098,Seebach (Nationalpark Schwarzwald),Baden-Württemberg,48.5651,8.2284,1019,20250401,20260801
